id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price
3991,0,adobe creative suite cs3 web standard upsell [ mac ],adobe,799.0,adobe cs3 web premium,,1659.99
3992,0,instant immersion japanese 2.0,topics entertainment,19.99,instant immersion spanish deluxe 2.0 topics,,39.99
3993,0,instant play guitar deluxe v2 .,topics entertainment,39.48,topics entertainment topics entertainment play electric guitar deluxe windows,,39.9
3996,0,adobe creative suite cs3 production premium upsell,adobe,1199.0,adobe production studio premium software suite video software bundles,,1698.95
3997,1,instant play guitar deluxe v2 .,topics entertainment,39.48,topics entertainment instant play guitar deluxe v2 .0,,31.06
3998,0,steinberg cubase 4 digital audio software,steinberg,999.99,steinberg cubase studio 4 software competitive crossgrade music production software,,199.99
4000,0,microsoft student with encarta premium 2008 dvd,microsoft,49.95,microsoft mappoint 2006 with gps locator ( pc ),,349.99
4001,0,hp storageworks secure path for windows workgroup edition v. 4.0 c license 213076-b26 ),hewlett packard,,231327-b22 hp storageworks secure path for netware workgroup edition v. 3.0 c licens,,65395.24
4003,0,microsoft office excel 2007,microsoft,229.95,microsoft office and windows training professional,,29.99
4004,0,jumpstart world 1st grade,knowledge adventure,19.99,jumpstart advanced 2nd grade ( pc/mac ) knowledge adventure,,19.99
4005,0,punch ! professional home design,punch ! software,89.99,punch software pro home design suite,,61.8
4006,0,sierra hallmark card studio special edition windows ),nova development,,hgw hallmark card studio 2005 deluxe complete package 1 user cd win,,47.43
4008,0,adobe contribute cs3 [ mac ],adobe,149.0,adobe cs3 master collection,,2499.99
4009,0,microsoft windows xp home edition full version with sp2,microsoft,199.0,microsoft powerpoint mac 2004 version upgrade,,89.99
4010,1,jumpstart advanced 2nd grade v2 .0,knowledge adventure,19.99,jumpstart advanced 2nd grade ( pc/mac ) knowledge adventure,,19.99
4013,0,adobe illustrator cs3 upgrade [ mac ],adobe,199.0,adobe indesign cs3 for mac,,725.99
4015,0,microsoft windows vista ultimate upgrade [ dvd ],microsoft,259.95,microsoft windows vista business 32-bit oem,,149.99
4016,0,pop-up stopper professional,panicware,29.99,adobe acrobat professional 7,,350.0
4017,0,microspot interiors ( mac ),microspot ltd.,99.95,microspot interiors ( mac 10.2 or later ),,99.95
4018,0,microsoft visio standard 2007,microsoft,259.95,microsoft t73-00091 molpc visio std sa,,168.03
4019,0,adobe premiere pro 2.0,adobe,849.0,adobe cs3 web premium upgrade,,517.99
4022,1,emedia bass method win/mac,emedia,59.99,emedia eg03014 bass method os x,emedia,53.99
4024,1,onone software pxl smartscale windows and macintosh ),onone software,,pxl smartscale for mac/win,,159.95
4025,0,adobe after effects cs3 upgrade,adobe,299.0,adobe after effects cs3 professional software for windows effects software,,998.95
4028,0,stuffit deluxe v 10.0 ( mac ),smith-micro-software,79.99,allume systems inc stuffit deluxe 11,,42.74
4030,0,adobe audition 2.0 upgrade,adobe,129.0,adobe illustrator cs3 upgrade for mac,,206.99
4032,0,microsoft office & windows training,topics entertainment,29.99,microsoft windows vista business upgrade license 1 pc english,,168.99
4034,0,quickbooks pro 2007 for mac ( mac ),intuit,199.95,quickbooks ( r ),,199.99
4035,1,peachtree by sage premium accounting for manufacturing 2007 multi user ( up to 5 users ),sage software,1199.99,sage ( ptree ) premium accounting for manufacturing 2007 multi-user,,1180.37
4036,0,peachtree by sage complete accounting 2007,sage software,269.99,peachtree ( r ) complete iii,,112.99
4038,0,national geographic presents : redshift planetarium,topics entertainment,29.99,national geographic photo gallery topics,,9.95
4039,0,adobe creative suite cs3 web standard,adobe,999.0,adobe creative suite 3 ( cs3 ) web standard 3 windows upsell from dreamweaver or flash,,799.0
4041,0,3d home architect landscape design deluxe version 9,encore,29.99,punch software 25100 punch ! master landscape and home design,punch software,45.99
4044,0,palo alto marketing plan pro 9.0,palo-alto-software,179.0,palo alto business plan pro 2007,,83.99
4045,0,adobe creative suite cs3 design premium upsell [ mac ],adobe,1599.0,adobe indesign cs3 for mac upgrade,,205.99
4046,0,nero 7 ultra edition enhanced pc & home entrmnt soln,neso usa,99.99,70009 nero ultra edition enhanced v. 7 complete package 1 user cd win,,87.76
4047,1,jumpstart advanced 1st grade v2 .0,knowledge adventure,19.99,jumpstart advanced 1st grade knowledge adventure,,19.99
4051,0,math missions : the amazing arcade adventure grades 3-5,scholastic,19.99,cluefinders 3rd grade adventures : mystery of mathra,,10.95
4054,0,adobe illustrator cs3 upgrade [ mac ],adobe,199.0,adobe premiere pro cs3 upgrade,,308.99
4055,0,instant immersion french deluxe 2.0,topics entertainment,49.99,nova print explosion deluxe 3.0,,46.99
4058,0,microsoft onenote 2007 upgrade,microsoft,79.95,microsoft ( r ) access 2007,,109.99
4059,0,microspot interiors ( mac ),microspot ltd.,99.95,microsoft onenote 2007 ( pc ),,99.95
4060,1,onone genuine fractals 5 full 1u,onone software,159.95,onone software inc. gfs-50211 genuine fractals 5 full 1u,,148.97
4061,0,emc retrospect 7.5 professional for windows upgrade,dantz,,microsoft windows xp professional edition ( upgrade ),,199.99
4063,0,printmaster 17 gold by encore software,encore software,30.66,encore software 10691 the print shop 22 sb cs by the print shop,,25.97
4064,0,instant immersion hawaiian audio,topics entertainment,,topics entertainment instant immersion german 2.0,,17.55
4065,0,reader rabbit learn to read phonics pre kindergarten,the learning company,9.99,reader rabbit reading learning system 2007,,12.95
4067,0,microsoft publisher 2007 version upgrade,microsoft,99.95,word mac 2004 upgrade microsoft d48-00488,,97.36
4068,0,high school advantage 2008,encore,39.99,elementary advantage 2007,,12.95
4069,0,adobe after effects cs3,adobe,999.0,adobe after effects ( v7 .0 ) pro mac up pro-pro adobe 12070227,,185.32
4070,0,sony sound effects series vol 1 through 10,sony-pictures-digital-entertainment,,sony media software discrete drums : vol .1 sony sound series,sony-media-software,24.91
4071,0,adobe premiere pro cs3,adobe,799.0,adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh,,723.95
4072,0,adobe acrobat standard 8.0,adobe,449.99,adobe acrobat professional 7,,350.0
4074,0,microsoft windows small business server premium 2003 r2 upgrade cd/dvd 5 client,microsoft,709.0,11105972 symantec backup exec 11d for windows small business server agent for windows sys,,320.66
4075,0,instant immersion translator deluxe 2.0,topics entertainment,49.99,topics entertainment instant immersion italian 2.0,,17.55
4076,0,crystal reports xi professional edition,business objects,495.0,37510 novabackup professional edition v. 7.5 upgrade license 1 user win,,25.06
4079,0,registry mechanic by encore software,encore software,46.52,software,,621.99
4080,0,broderbund printmaster platinum 16.0,encore software,39.99,print master platinum v17,,29.9
4082,0,printmaster 17 platinum by encore software,encore software,39.99,corel intervideo dvd copy 5 platinum software for windows authoring software,,49.95
4085,0,punch super home suite 3.0,punch ! software,49.99,punch software 38100 punch ! super home suite ( small box ),punch software,45.99
4087,0,phonics success deluxe 2006 ( large box ),topics entertainment,49.99,middle school success deluxe 2008 ( pc/mac ) topics,,49.99
4088,0,apple . mac 4.0 online service family pack,apple,179.95,apple . mac 4.0 1yr new or renewal internet service,,99.99
4089,0,retrospect 6.0 desktop mac upgrade,dantz,59.99,adobe photoshop cs3 for mac upgrade,,189.99
4091,0,instant immersion translator deluxe 2.0,topics entertainment,49.99,instant immers french dlx 2,,27.57
4095,0,punch ! professional home design suite,punch ! software,69.99,punch software 20100 punch ! 5 in 1 home design,punch software,35.99
4098,1,adobe premiere elements 3.0 [ lb ],adobe,99.99,adobe premiere elements 3 video editing software for windows consumer video editing software,,99.95
4100,0,quicken 2007 home & business,intuit,89.95,sbqb7r quicken legal business pro 2007 complete package 1 user win,,69.16
4101,0,pdf converter professional v4 english,nuance communications inc.,99.99,web easy ( r ) professional 6,,49.99
4102,0,adobe cs3 design premium macosx dvd,adobe,599.0,adobe cs3 web premium,,1659.99
4105,0,britannica deluxe,avanquest software,29.95,photoshow deluxe,,39.92
4106,0,acrobat professional 8 ( windows ),adobe,273.0,adobe dv rack 2.0 hd software for windows professional editing software,,499.0
4107,0,printmaster 17 gold by encore software,encore software,30.66,encore software 10931 the print shop design suite proed sb cs by the print shop,,105.97
4109,0,microsoft visual studio professional w/msdn professional 2005 renewal,microsoft software,799.0,123-00001 microsoft visual studio 2005 team test load agent complete package 1 process,,4792.85
4110,1,peachtree by sage complete accounting 2007,sage software,269.99,sage software peachtree complete accounting 2007 software for windows tax & finance software,,249.95
4111,0,punch ! professional home design,punch ! software,89.99,resume maker professional 12,,17.95
4114,0,microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft excel 2007 ( pc ),,229.95
4116,0,adobe creative suite cs3 design standard upgrade [ mac ],adobe,399.0,adobe photoshop cs3 extended for mac upgrade,,329.99
4117,0,quickbooks point-of-sale basic 6.0,intuit,799.95,quickbooks pro 2007 win,,192.26
4118,0,microsoft windows server 2003 client additional license for users-5 pack,microsoft,809.0,microsoft windows xp home edition sp2 oem,,95.99
4119,0,3d home architect landscape designer v8,encore software,29.99,punch software 41100 punch ! home design architectural series 18,punch software,118.99
4120,0,instant immersion translator deluxe 2.0,topics entertainment,49.99,instant immersion 33 languages,,47.36
4121,0,norton antivirus 2007,symantec,39.99,norton antivirus 2007 3 user pack,,49.95
4124,0,simply put software data eliminator,simply-put-software,,simply put software llc mozy 3.0,simply-put-software-llc,43.3
4127,0,adobe acrobat 7.0 professional,adobe,449.99,web easy ( r ) professional 6,,49.99
4128,0,instant immersion ingles audio deluxe,topics entertainment,,instant immersion 33 languages,,47.36
4130,0,instant immersion german audio,topics entertainment,,topics entertainment 40206 instant immersion german lab ( software/audiobook/workbook ) win 98 me 2000 xp/mac os 9 or x,,34.97
4133,0,backyard skateboarding,atari,,backyard soccer mls edition,,8.95
4134,0,adobe creative suite cs3 web standard upgrade [ mac ],adobe,399.0,adobe photoshop cs3 extended for mac upgrade,,329.99
4135,0,pokemon team turbo ( jewel case ),valusoft,9.99,pokemon team turbo,,7.95
4136,0,sonicwall comprehensive gateway security suite 1 year upgrade plan 01-ssc-5845 ),sonic systems inc. .,,01-ssc-3377 sonicwall comprehensive gms 24x7 support sonicwall gms standard edition licens,,60374.4
4137,0,procurve vpn client software unlimited client licenses,hewlett packard,,j8779a hp procurve manager plus v. 2.0 upgrade license unlimited devices wi,,2270.06
4138,0,3d home architect landscape designer v8,encore software,29.99,3d home architect home v. 8by encore software,,33.92
4139,0,punch ! professional home design,punch ! software,89.99,punch software 42100 punch ! home design architectural series 18 ( small box ),punch software,119.99
4141,0,punch ! home design architectural series 4000 v10,punch ! software,199.99,punch software 90500 home design studio mac,punch software,135.99
4142,0,microsoft visual studio professional w/msdn professional 2005 renewal,microsoft software,799.0,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99
4146,0,adobe creative suite cs3 design premium upsell,adobe,1599.0,adobe indesign cs3 for mac upgrade,,205.99
4147,1,scrabble champion edition,encore,19.95,encore software 11192 scrabble champion edition win 98 me 2000 xp,,18.97
4148,0,printmaster 17 gold by encore software,encore software,30.66,encore software 10393 network now ! pro by encore,,33.97
4151,0,punch ! master landscape professional & home design v 10.0,punch ! software,69.95,punch software 14100 punch ! professional home design suite for windows,punch software,62.99
4155,0,adobe illustrator cs3 upgrade from freehand [ mac ],adobe,199.0,adobe cs3 production premium upgrade,,822.99
4157,0,adobe creative suite cs3 production premium upgrade,adobe,799.0,adobe cs3 production premium academic,,569.99
4158,0,microsoft powerpoint 2004 ( mac ),microsoft,229.99,microsoft ( r ) office 2004 for mac standard edition upgrade version,,234.95
4159,1,clickart 1.2 million dvd 2006 by broderbund,encore software,49.99,encore software 10466 clickart 1.2 million dvd 2006 by broderbund,,41.97
4160,0,adobe creative suite cs3 design premium upsell,adobe,1599.0,adobe cs3 web premium upgrade,,517.99
4161,0,apple garageband jam pack : rhythm section,apple,99.0,apple garageband jam pack : remix tools,,95.99
4163,0,the print shop design suite pro ed sb cs by the print shop,encore software,199.99,encore software 10741 the print shop 22 deluxe sb cs by the print shop,,42.97
4164,0,microsoft windows server 2003 client additional license for users-5 pack,microsoft,809.0,269-10040 microsoft office professional edition 2003 service pack v. 2 media vol,,23.53
4165,0,microsoft office excel 2007,microsoft,229.95,microsoft ( r ) project 2002,,329.99
4166,0,quickbooks simple start 2007,intuit,99.95,quickbooks ( r ) pro 2007 edition 3-user,,499.99
4167,0,adobe cs3 design standard macosx dvd,adobe,399.0,adobe cs3 design standard upsell,,934.99
4171,0,century software tinyterm plus v. 4.0 complete product,century software,,century software tt-1 century tinyterm v. 4.3 x emulation 1 user ( s ) english french german spanish italian polish portuguese pc,,120.97
4172,0,adobe photoshop cs3 [ mac ],adobe,649.0,adobe premiere pro cs3,,825.99
4173,0,instant immersion spanish ( audio book ),topics entertainment,,topics entertainment instant immersion spanish advanced audio,,12.05
4174,0,microsoft crm small business ed cal 3.0 license pack user cal,microsoft software,9929.0,t07-00450 microsoft business solutions crm suite module software assurance 1 user op,,659.71
4175,0,adobe premiere elements 3.0,adobe,99.99,adobe cs3 production premium,,1749.99
4176,0,adobe creative suite cs3 web standard upsell,adobe,799.0,adobe cs3 web premium academic,,479.99
4178,0,quickbooks premier professional services edition 2007,intuit,399.95,quickbooks pro 2007 3 user,intuit,398.99
4179,0,adobe creative suite cs3 design standard upgrade,adobe,399.0,adobe acrobat 7.0 standard academic mac,,98.99
4180,0,diskeeper 2007 pro premier 5-lic pack,diskeeper corporation,736.66,diskeeper 2007 professional,,46.95
4182,0,punch ! home design architectural series 18,punch ! software,129.99,punch software 90500 home design studio mac,punch software,135.99
4183,0,middle school success deluxe 2008,topics entertainment,49.99,elementary school success deluxe 2006,,12.95
4185,0,wasp bar code wasp bar code labeler complete package 3 users std cd -,wasp technologies,,70009 nero ultra edition enhanced v. 7 complete package 1 user cd win,,87.76
4187,0,adobe illustrator cs3 [ mac ],adobe,599.0,adobe illustrator cs3 for mac academic,adobe-education-box,199.99
4190,1,adobe photoshop cs3 extended [ mac ],adobe,999.0,adobe photoshop cs3 extended for mac,,935.99
4191,0,filemaker mobile 8 for palm os and pocket pc,filemaker,69.0,filemaker mobile 8,,65.99
4192,0,sibelius 4 professional edition,sibelius-software-ltd .,599.99,grass valley edius 4 broadcast video editing software professional editing software,,998.95
4193,0,jumpstart world 1st grade,knowledge adventure,19.99,jumpstart advanced 3rd grade ( pc/mac ) knowledge adventure,,19.99
4195,0,punch ! master landscape professional & home design v 10.0,punch ! software,69.95,punch software professional home design platinum version 10,,99.99
4197,0,adobe creative suite cs3 web premium upgrade [ mac ],adobe,499.0,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009,,1482.0
4198,0,tlc arthur 's kindergarten learning system 2008,encore,19.99,encore software 13861 tlc arthurs kindergarten learning system 2008,,17.97
4199,0,acrobat professional 8 mac upsell standard-professional,adobe,273.0,adobe cs3 web standard upsell,,819.99
4201,0,the printshop 20 professional publisher,broderbund,69.99,orgchart professional 1.3,,39.95
4202,1,command and conquer generals deluxe dvd-rom ( mac ),aspyr media,59.99,aspyr command and conquer generals deluxe mac,,55.99
4204,0,the print shop 21 deluxe by broderbund,encore software,,10731 the print shop 22 pro publisher deluxe complete package 1 user win,,84.13
4205,0,quickbooks pos : pro multistore 6.0,intuit inc.,1399.95,quickbooks ( r ),,199.99
4206,0,learning quickbooks 2007,intuit,39.95,quickbooks pro 2007 win,,192.26
4207,0,webroot spy sweeper with antivirus family edition 3 pcs,webroot software,49.95,webroot software 65210 spy sweeper 3 pc,webroot software,31.99
4212,0,red hat enterprise linux ws v. 4 update 4 license 1 workstation rl296aa ),hewlett packard,,rl294aa red hat enterprise linux ws v. 3 update 8 license 1 user,,215.57
4213,0,scrabble with bonus clue,encore,19.99,encore software 11611 scrabble with bonus clue sb cs by hasbro,,17.97
4217,1,merriam-webster 's dictionary ( win/mac ) ( jewel case ),fogware publishing,9.99,merriam-webster english dictionary ( win 2000 xp/mac 10.3.8 or later ),,9.99
4218,0,instant immersion italian v2 .0 ( large box ),topics entertainment,29.99,instant immersion 33 languages,topics entertainment,43.99
4219,0,adobe creative suite cs3 web premium upsell [ mac ],adobe,1399.0,adobe cs3 production premium upsell,,1234.99
4220,0,brainfood games cranium collection 2006,encore software,19.99,encore software 11250 brain food games : cranium collection 2006 win 98 me 2000 xp,,18.97
4223,1,apple remote desktop 3 unlim managed systems,apple,499.0,apple remote desktop 3 unlimited managed systems,,499.99
4224,0,emc retrospect 7.5 professional for windows upgrade,dantz,,microsoft windows vista ultimate upgrade,,239.95
4225,0,instant immersion german audio,topics entertainment,,instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,129.99
4226,0,adobe after effects cs3 upgrade,adobe,299.0,15510669dm adobe after effects cs3 professional v. 8 media tlp tlp nonprofit d,,18.88
4227,0,digidesign music production toolkit ( pro tools le ),digidesign,495.0,bias peak pro xt 5 software bundle music production software,,999.0
4228,0,adobe creative suite cs3 web standard upsell,adobe,799.0,adobe cs3 web premium upsell,,1434.99
4230,0,quarkxpress 7 for mac/win .,quark,1289.42,pxl smartscale for mac/win,,159.95
4232,0,quicken legal business pro 2007,nolo press,79.99,quickbooks pro 2007 3 user,intuit,398.99
4233,1,microsoft onenote 2007 upgrade,microsoft,79.95,microsoft onenote 2007 upgrade ( pc ),,79.95
4237,0,adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0,adobe cs3 web standard,,1035.99
4239,0,student home learning system for pc/mac,fogware publishing,139.99,reader rabbit reading learning system 2007,,12.95
4240,0,adobe after effects professional 7.0,adobe,999.0,adobe acrobat v8 .0 professional for mac,,405.99
4241,0,easy drums ( jewel case ),arcmedia,9.99,poetry fiction and drama ( win/mac ) ( jewel case ) ( 10172 ),,9.59
4242,0,internet security barrier x4 antispam edition,intego inc,,panda internet security 2007 panda software,,49.99
4243,0,3d home architect landscape v. 8 by encore software,encore software,39.99,essential software architecture,,53.41
4246,0,microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft corporation,,microsoft office 2004 student/teacher,,145.99
4247,0,scrabble champion edition,encore,19.95,encore software 11192 scrabble champion edition win 98 me 2000 xp,,18.97
4248,0,resumemaker professional 12.0,individual software,29.99,individual software prm-r12 resumemaker professional 12.0,individual software,29.99
4253,0,adobe creative suite cs3 design premium [ mac ],adobe,1799.0,total training for adobe creative suite 3 design premium,,279.95
4254,0,3d home architect landscape designer v8,encore software,29.99,punch software 85100 master landscape professional & home design v 10.0,,61.8
4255,0,adobe premiere pro cs3 upgrade,adobe,299.0,adobe cs3 design premium upsell,,1639.99
4257,0,punch ! home design architectural series 4000 v10,punch ! software,199.99,punch software 25100 punch ! master landscape and home design,punch software,45.99
4258,0,wasp bar code wasp bar code labeler complete package 3 users std cd -,wasp technologies,,633808035020 wasp nest ccd suite business edition complete package 1 user cd win,,179.03
4259,0,adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,adobe dreamweaver cs3 upgrade windows,,236.74
4260,0,microsoft office 2004 professional ( mac ),microsoft,499.99,adobe acrobat v8 .0 professional for mac upgrade,,145.99
4261,0,adobe contribute cs3 [ mac ],adobe,149.0,adobe illustrator cs3 for mac,,619.99
4262,0,microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft ( r ) money 2007 premium,,69.99
4263,0,microsoft windows vista business full version [ dvd ],microsoft,299.95,microsoft virtual pc 7.0 windows xp home,,205.99
4271,0,punch ! 5 in 1 home design,punch ! software,39.99,punch software 26100 punch ! master landscape and home design ( small box ),punch software,45.99
4272,0,the printshop 20 professional publisher,broderbund,69.99,10731 the print shop 22 pro publisher deluxe complete package 1 user win,,84.13
4273,0,adobe flash pro cs3 upgrade [ mac ],adobe,199.0,adobe creative suite 3 ( cs3 ) design premium upgrade mac,,569.97
4274,1,railroad tycoon 3 ( mac ),macsoft,19.99,destineer railroad tycoon 3,,21.99
4275,0,punch ! professional home design suite,punch ! software,69.99,punch software 26100 punch ! master landscape and home design ( small box ),punch software,45.99
4277,0,the print shop 22 sb cs by the print shop,encore software,,the printshop 20,,19.9
4278,0,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,windows sbs premium 2003 r2 upgrade cd/dvd 5clt microsoft t75-01256,,531.25
4279,0,crystal 3d impact ! pro 1.25 ( jewel case ),crystalgraphics,79.0,total 3d home deluxe ( jewel case ) ( jce-th6 ),,9.59
4282,0,norton internet security 2008 10 user,symantec,199.99,kaspersky ( r ) internet security 6.0,,76.99
4284,0,instant immersion spanish 2.0,topics entertainment,29.99,topics entertainment instant immersion german 2.0,,17.55
4285,0,microsoft windows vista business full version [ dvd ],microsoft,299.95,microsoft windows xp professional edition ( upgrade ),,199.99
4287,0,quicken legal business pro 2007,nolo press,79.99,quickbooks pro 2007 3 user,,409.52
4289,0,microsoft upg win small business svr cal t74-01215 ),microsoft corporation,330.14,microsoft windows vista business full version,,249.95
4290,0,apple garageband jam pack : symphony orchestra,apple,99.0,apple garageband jam pack : remix tools,,95.99
4292,0,hoyle board games,encore,9.99,freeverse software 4015 big bang board games,freeverse software,18.99
4294,0,microsoft mappoint 2006 with gps,microsoft,349.0,microsoft ( r ) money 2007 premium,,69.99
4296,0,microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft corporation,,microsoft ( r ) office standard 2007,,399.99
4297,0,hoyle casino 2007,encore,19.95,hoyle ( r ) card games 2007,,19.99
4299,0,system care professional,avanquest,49.95,sony vegas 6 video editing software professional editing software,sony-pictures-digital-entertainment,99.0
4300,0,quickbooks pro 2007 small business financial software,intuit,199.95,quickbooks ( r ) credit card processing kit 2007,,39.99
4304,1,microsoft office small business 2007,microsoft software,735.33,microsoft w87-02380 office sbe 2007 win32,,400.34
4305,0,apple ilife '06 family pack ( mac dvd ) [ older version ],apple computer,99.0,ilife '06 mac apple ma166z/a,,47.8
4307,0,mcafee total protection 2007 3 users,mcafee,99.99,mcafee total protection 2007 for small business adv. w/1yr gold maintenance 5 -,,215.5
4308,0,punch ! master landscape & home design,punch ! software,59.99,punch software 25100 punch ! master landscape and home design,punch software,45.99
4310,0,quickbooks pro 2007 for mac ( mac ),intuit,199.95,quickbooks ( r ) premier : contractor edition 2007,,399.99
4311,0,project x project management software,marware,199.95,nikon pictureproject 1.6 other software,,44.95
4312,0,the sims 2 : open for business expansion pack,aspyr media,34.99,aspyr sims 2 nightlife expansion pack,,35.99
4313,0,punch ! professional home design platinum v10,punch ! software,99.0,punch software 90500 home design studio mac,punch software,135.99
4314,0,punch ! home design architectural series 18,punch ! software,129.99,punch software 35100 punch ! professional home design suite ( small box ),punch software,62.99
4316,0,microsoft office & windows training professional,topics entertainment,49.95,microsoft windows xp pro oem sp2 no open box returns,,149.99
4317,0,quicken 2007 basic,intuit,29.95,intuit quicken 2007 macintosh,,69.99
4318,0,onone essentials for adobe photoshop elements,onone software,59.95,adobe photoshop lightroom,,264.99
4320,0,adobe creative suite cs3 master collection upgrade [ mac ],adobe,1399.0,29270055 adobe creative suite 3 web standard complete package 1 user cd win uni,,1056.98
4324,0,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,microsoft windows xp home edition sp2 oem,,95.99
4326,0,punch ! home design architectura series 18,punch ! software,129.99,punch software 42100 punch ! home design architectural series 18 ( small box ),punch software,119.99
4328,0,instant immersion italian platinum,topics entertainment,129.99,instant immersion 33 languages,,47.36
4331,0,instant immersion italian platinum,topics entertainment,129.99,topics entertainment instant immersion spanish audio deluxe,,17.55
4332,0,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,microsoft onenote 2007 upgrade ( pc ),,79.95
4334,0,adobe premiere elements 3.0,adobe,99.99,adobe premiere pro 2.0 software professional editing software,,848.95
4335,0,best of slots 2 ( jewel case ),masque publishing,9.99,total 3d home deluxe ( jewel case ) ( jce-th6 ),,9.59
4338,0,final cut express 2.0 upgrade,apple computer,99.99,apple final cut studio 2 upgrade from final cut pro,,699.99
4340,0,peachtree by sage premium accounting 2007 accountants ' edition,sage software,499.99,quickbooks ( r ) premier : accountant edition 2007,,399.99
4342,0,sound forge audio studio 9,sony media,69.59,sony creative software sound forge audio studio v. 8.0 complete product,,46.47
4345,0,the print shop 22 deluxe,encore,49.99,encore software 10741 the print shop 22 deluxe sb cs by the print shop,,42.97
4346,0,cinescore professional soundtrack edition,sony-pictures-digital-entertainment,249.95,adobe dv rack 2.0 hd software for windows professional editing software,,499.0
4347,0,instant immersion japanese 2.0,topics entertainment,19.99,topics entertainment 40248 instant immersion spanish audio book audio book,topics entertainment,23.61
4349,0,apple mac os x tiger 10.4.6 family pack ( mac ),apple computer,199.0,apple appleworks 6.2.9 ( mac ),,79.99
4351,0,instant immersion spanish ( audio book ),topics entertainment,,topics entertainment instant immersion spanish audio deluxe,,17.55
4354,1,kids power fun for little ones,topics entertainment,19.99,kids power fun for little ones,,15.9
4356,0,microsoft windows terminal server 2003 client additional license for users - 5 user,microsoft,669.0,microsoft windows vista business upgrade license 1 pc english,,168.99
4357,0,diskeeper 2007 pro premier 10-lic pack,diskeeper corporation,1372.21,121745 diskeeper 2007 pro premier edition complete package 10 workstations dvd -,,787.56
4359,0,microsoft licenses win svr 2003 ext conn lic ( r3900292 ),microsoft licenses,3371.85,microsoft 394-00416 opens exch svr exconn l/sa qual,,22575.14
4360,1,quicken 2007 for mac,intuit,69.95,intuit quicken mac 2007 software finance software,,69.95
4362,0,middle school success essentials,topics entertainment,29.99,middle school math & science,global-software-publishing,12.9
4363,0,family tree maker 2008 platinum,encore,99.95,family tree maker deluxe 11.2,,69.97
4369,0,ultimate pinball ( jewel case ),valusoft,9.99,cross stitch design studio ( jewel case ) ( 8006 ),m-and-r-technologies,9.59
4371,0,internet cleanup 3.0,aladdin systems,29.99,allume internet cleanup 4.0,smith-micro-software,29.99
4373,0,adobe creative suite cs3 web standard upsell [ mac ],adobe,799.0,adobe creative suite 3 web standard complete package academic cd mac,,369.0
4374,0,high school advantage 2007,encore software,29.95,encore software 12380 high school advantage 2008 win 2000 xp vista,,34.97
4375,0,adobe premiere elements 3.0,adobe,99.99,adobe premiere elements 3.0,,89.99
4376,0,adobe indesign cs3 upgrade from pagemaker [ mac ],adobe,199.0,adobe indesign cs3 for mac upgrade,,205.99
4378,0,microsoft works suite 2006,microsoft,99.0,microsoft visual basic . net standard 2003,,108.95
4379,0,instant immersion german deluxe 2.0,topics entertainment,39.99,instant immersion spanish 2.0 topics,,19.99
4380,0,apple final cut studio 2 upgrade from final cut pro ( mac ),apple,699.0,apple final cut studio 2 upgrade from final cut studio,,499.99
4381,0,encyclopedia britannica deluxe 2008 win/mac,avanquest,29.95,avanquest encyclopedia britannica 2006,,29.0
4382,0,adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,adobe creative suite 3 ( cs3 ) web standard 3 windows upsell from dreamweaver or flash,,799.0
4383,0,microsoft word 2004 ( mac ),microsoft,229.99,microsoft ( r ) project standard 2007,,349.95
4384,0,netgear vpn01l vpn client software,netgear,89.99,marware project x project management software,,179.99
4388,0,zonealarm anti-spyware,zone labs,29.99,anti-spyware 3.0 win normal 1u new,,24.99
4389,0,microsoft visio standard 2007,microsoft,259.95,microsoft 392-02322 ae frontpage 2003,,87.99
4390,0,acrobat professional 8 ( windows ),adobe,273.0,microsoft windows xp professional edition ( upgrade ),,199.99
4391,0,microsoft windows vista ultimate upgrade [ dvd ],microsoft,259.95,microsoft windows xp home edition sp2 retail box,,199.99
4392,0,webroot spy sweeper antispyware 5.x,webroot software,29.95,webroot software inc 50210 spy sweeper w/antivirus family edition ( mass merchant ) win 2000 xp,,41.97
4393,0,adobe creative suite cs3 web standard [ mac ],adobe,999.0,adobe creative suite 3 design standard complete package 1 user academic windows,,369.0
4394,0,omnioutliner professional 3.0,csdc,69.95,microspot macdraft professional edition,,249.99
4395,0,power translator 11 premium,language-engineering-co-llc,79.99,mylabels premium,,29.99
4396,0,printmaster 17 gold by encore software,encore software,30.66,marine aquarium & goldfish screen saver by encore software,,19.99
